Tid,Elgeseter NO µg/m³ Hour,Dekning,Elgeseter NO2 µg/m³ Hour,Dekning.1,Elgeseter NOx µg/m³ Hour,Dekning.2,Elgeseter PM10 µg/m³ Hour,Dekning.3,Elgeseter PM2.5 µg/m³ Hour,Dekning.4
2025-01-25 04:00:00,0.4886105511,100.0,5.5524082533,100.0,6.2990051754,100.0,-1.010758,100.0,-3.274549,100.0
2025-01-25 05:00:00,0.4977319125,100.0,4.2219124065,100.0,4.9824467688,100.0,-1.554188,100.0,-2.132903,100.0
2025-01-25 06:00:00,0.4115298316,100.0,3.9896058295,100.0,4.6184234122,100.0,0.374877,100.0,-0.140258,100.0
2025-01-25 07:00:00,0.5704627303,100.0,4.2195924811,100.0,5.0912595329,100.0,2.077688,100.0,1.037779,100.0
2025-01-25 08:00:00,0.9490557476,100.0,4.3717115006,100.0,5.821868683,100.0,-1.773387,100.0,-2.912647,100.0
2025-01-25 09:00:00,1.7667190364,100.0,6.1472743434,100.0,8.8468210309,100.0,-1.107033,100.0,-1.06951,100.0
2025-01-25 10:00:00,1.5463865523,100.0,6.3448631968,100.0,8.7077418487,100.0,-0.326688,100.0,-1.447892,100.0
2025-01-25 11:00:00,3.4782187415,100.0,7.7660399698,100.0,13.0807582068,100.0,1.934296,100.0,1.404071,100.0
2025-01-25 12:00:00,3.5509520719,100.0,9.5368818197,100.0,14.9627365856,100.0,0.798767,100.0,-0.713617,100.0
2025-01-25 13:00:00,3.4870540826,100.0,10.4337668206,100.0,15.7619854589,100.0,1.311943,100.0,-0.69303,100.0
2025-01-25 14:00:00,5.0376051323,100.0,8.4787404486,100.0,16.1762010906,100.0,-0.789753,100.0,-1.925269,100.0
2025-01-25 15:00:00,5.6513844979,100.0,12.7343954699,100.0,21.3697109826,100.0,-1.143468,100.0,-1.976,100.0
2025-01-25 16:00:00,3.2164129634,100.0,9.4829727604,100.0,14.3976517684,100.0,1.874083,100.0,-0.232251,100.0
2025-01-25 17:00:00,3.2968129923,100.0,9.0651703137,100.0,14.1027005658,100.0,3.898367,100.0,0.952779,100.0
2025-01-25 18:00:00,4.1335380311,100.0,10.2699802296,100.0,16.5860263412,100.0,6.725686,100.0,2.09627,100.0
2025-01-25 19:00:00,3.0620066573,100.0,10.389169064,100.0,15.0679152363,100.0,6.822228,100.0,-0.79619,100.0
2025-01-25 20:00:00,3.4103480254,100.0,8.8254431235,100.0,14.0364549063,100.0,11.662878,100.0,3.531914,100.0
2025-01-25 21:00:00,2.5737409091,100.0,8.7960663377,100.0,12.7287424469,100.0,9.134097,100.0,0.937018,100.0
2025-01-25 22:00:00,3.5796466056,100.0,9.095651068,100.0,14.5653510814,100.0,12.156545,100.0,1.135734,100.0
2025-01-25 23:00:00,3.2053238819,100.0,9.2856995776,100.0,14.1834344691,100.0,11.687063,100.0,-0.475814,100.0
2025-01-26 00:00:00,2.1451896273,100.0,5.0024864525,100.0,8.2803362029,100.0,3.121576,100.0,1.306592,100.0
2025-01-26 01:00:00,1.3002431609,100.0,3.8931112166,100.0,5.8798827665,100.0,0.806085,100.0,-1.343056,100.0
2025-01-26 02:00:00,2.0452912583,100.0,4.6887792075,100.0,7.8139842501,100.0,-1.029745,100.0,-3.228431,100.0
2025-01-26 03:00:00,1.0908932451,100.0,2.7759797044,100.0,4.442864583,100.0,7.410247,100.0,2.861574,100.0
2025-01-26 04:00:00,0.4733425939,100.0,1.8598525598,100.0,2.5831200432,100.0,1.26699,100.0,0.181413,100.0
2025-01-26 05:00:00,0.0526190813,100.0,1.4926943852,100.0,1.5730963413,100.0,-0.744266,100.0,-0.702201,100.0
2025-01-26 06:00:00,0.109662499,100.0,1.2099071725,100.0,1.3774714709,100.0,4.424419,100.0,2.243666,100.0
2025-01-26 07:00:00,0.040754453,100.0,1.0832269737,100.0,1.1454997779,100.0,8.387728,100.0,4.773888,100.0
2025-01-26 08:00:00,0.6439985395,100.0,2.0077148967,100.0,2.9917446651,100.0,8.074031,100.0,3.180716,100.0
2025-01-26 09:00:00,0.3307168769,100.0,1.8570743676,100.0,2.3624097554,100.0,8.81935,100.0,3.244415,100.0
2025-01-26 10:00:00,0.663032043,100.0,2.5359812847,100.0,3.5490942464,100.0,9.637817,100.0,3.218243,100.0
2025-01-26 11:00:00,1.9541146311,100.0,5.5625223195,100.0,8.5484094758,100.0,7.420968,100.0,1.707864,100.0
2025-01-26 12:00:00,2.7378151121,100.0,12.6495157393,100.0,16.8328972307,100.0,9.48122,100.0,3.232604,100.0
2025-01-26 13:00:00,10.7422490343,100.0,32.0632619803,100.0,48.4774185046,100.0,23.876479,100.0,4.387084,100.0
2025-01-26 14:00:00,6.708315102,100.0,23.7117873262,100.0,33.962092802,100.0,13.407664,100.0,0.758215,100.0
2025-01-26 15:00:00,7.5654898944,100.0,21.0902248745,100.0,32.6502934331,100.0,27.997079,100.0,2.134412,100.0
2025-01-26 16:00:00,3.3930345833,100.0,8.7133229447,100.0,13.8978797879,100.0,21.141108,100.0,1.645699,100.0
2025-01-26 17:00:00,1.8274743023,100.0,7.9658830106,100.0,10.7582637445,100.0,13.205285,100.0,-0.95601,100.0
2025-01-26 18:00:00,1.8926060584,100.0,5.5889377757,100.0,8.4808398329,100.0,14.554535,100.0,0.989102,100.0
2025-01-26 19:00:00,2.5815943219,100.0,5.7978654175,100.0,9.7425415413,100.0,22.227134,100.0,5.215291,100.0
2025-01-26 20:00:00,1.6625312193,100.0,5.445457143,100.0,7.985804846,100.0,21.325317,100.0,4.616214,100.0
2025-01-26 21:00:00,0.9753675438,100.0,5.1154231189,100.0,6.6057847257,100.0,21.752817,100.0,6.420467,100.0
2025-01-26 22:00:00,0.6885963659,100.0,3.692024601,100.0,4.7441998481,100.0,13.063595,100.0,1.092334,100.0
2025-01-26 23:00:00,1.0633718051,100.0,3.553922488,100.0,5.1787546062,100.0,14.155345,100.0,1.997556,100.0
2025-01-27 00:00:00,0.6000678733,100.0,3.285361407,100.0,4.2022651174,100.0,6.903741,100.0,0.708106,100.0
2025-01-27 01:00:00,0.4184048371,100.0,2.2635515782,100.0,2.9028741693,100.0,5.620857,100.0,0.80905,100.0
2025-01-27 02:00:00,0.0247385908,100.0,1.0495538125,100.0,1.0873543792,100.0,5.326502,100.0,2.138508,100.0
2025-01-27 03:00:00,0.0244914791,100.0,1.0027011453,100.0,1.0401241254,100.0,3.138251,100.0,0.526982,100.0
2025-01-27 04:00:00,0.0677168225,100.0,1.263916873,100.0,1.3673881777,100.0,5.85373,100.0,2.281755,100.0
2025-01-27 05:00:00,0.163798589,100.0,1.2794690674,100.0,1.5297533114,100.0,2.442344,100.0,-0.287664,100.0
2025-01-27 06:00:00,0.2766338998,100.0,4.2750830908,100.0,4.6977796896,100.0,5.029628,100.0,0.441831,100.0
2025-01-27 07:00:00,4.0128505186,100.0,10.6457101152,100.0,16.7773457077,100.0,16.941386,100.0,2.527302,100.0
2025-01-27 08:00:00,4.7461592324,100.0,15.7399937388,100.0,22.9921250458,100.0,33.140782,100.0,5.560671,100.0
2025-01-27 09:00:00,8.0144796293,100.0,26.7718544272,100.0,39.0179793007,100.0,45.7662,100.0,2.950137,100.0
2025-01-27 10:00:00,30.7740610889,100.0,55.1995466911,100.0,102.2223120349,100.0,101.978663,100.0,7.791689,100.0
2025-01-27 11:00:00,36.5282108964,100.0,54.9934777274,100.0,110.808583977,100.0,153.816412,100.0,11.246176,100.0
2025-01-27 12:00:00,38.5139441301,100.0,52.9747168134,100.0,111.8240234442,100.0,140.607416,100.0,10.163172,100.0
2025-01-27 13:00:00,14.9212216376,100.0,28.893301338,100.0,51.6929280003,100.0,81.772445,100.0,5.060912,100.0
2025-01-27 14:00:00,6.1814507454,100.0,17.1920330968,100.0,26.6372898358,100.0,,0.0,,0.0
2025-01-27 15:00:00,,0.0,,0.0,,0.0,,0.0,,0.0
2025-01-27 16:00:00,6.2469812726,100.0,17.3096549338,100.0,26.8550423184,100.0,,0.0,,0.0
2025-01-27 17:00:00,4.6175155135,100.0,14.3335370913,100.0,21.3891007959,100.0,41.21982,100.0,2.422121,100.0
2025-01-27 18:00:00,7.9538143314,100.0,22.4715592872,100.0,34.6249875856,100.0,52.153944,100.0,2.591974,100.0
2025-01-27 19:00:00,1.5259775886,100.0,7.8733485297,100.0,10.2050422852,100.0,27.812577,100.0,2.669331,100.0
2025-01-27 20:00:00,7.3020987231,100.0,16.6154216287,100.0,27.7730284777,100.0,42.361659,100.0,4.13684,100.0
2025-01-27 21:00:00,5.2496240659,100.0,12.0660745652,100.0,20.0875001379,100.0,51.198626,100.0,2.384547,100.0
2025-01-27 22:00:00,1.8788672384,100.0,5.9860400995,100.0,8.8569492397,100.0,24.174035,100.0,0.029826,100.0
2025-01-27 23:00:00,3.2993962048,100.0,7.6512177553,100.0,12.6926951561,100.0,23.573853,100.0,0.876894,100.0
2025-01-28 00:00:00,1.840355667,100.0,5.4695344365,100.0,8.2815978956,100.0,16.139811,100.0,0.194041,100.0
2025-01-28 01:00:00,0.9921113843,100.0,3.9266190106,100.0,5.4425652057,100.0,7.648421,100.0,3.045837,100.0
2025-01-28 02:00:00,0.0096721821,100.0,1.5228007105,100.0,1.5375798048,100.0,3.964022,100.0,1.205506,100.0
2025-01-28 03:00:00,0.0968518513,100.0,1.8694947755,100.0,2.0174844043,100.0,2.667685,100.0,0.381962,100.0
2025-01-28 04:00:00,0.3264776009,100.0,5.2775023439,100.0,5.776360118,100.0,9.666084,100.0,1.494254,100.0
2025-01-28 05:00:00,0.044973206,100.0,2.6193882133,100.0,2.688107272,100.0,7.381065,100.0,1.616401,100.0
2025-01-28 06:00:00,1.2291857581,100.0,10.1604760871,100.0,12.0386719255,100.0,12.059383,100.0,-1.00533,100.0
2025-01-28 07:00:00,2.4793147506,100.0,11.5121899281,100.0,15.3005828671,100.0,25.651504,100.0,0.835237,100.0
2025-01-28 08:00:00,9.1245213776,100.0,32.0226756692,100.0,45.9649443342,100.0,57.702194,100.0,3.091106,100.0
2025-01-28 09:00:00,12.3805513125,100.0,33.1215340082,100.0,52.0390164137,100.0,88.276191,100.0,6.627425,100.0
2025-01-28 10:00:00,14.1410493876,100.0,30.3473949848,100.0,51.9549184491,100.0,58.240602,100.0,6.850885,100.0
2025-01-28 11:00:00,7.9395188631,100.0,23.45962865,100.0,35.5912134728,100.0,47.485578,100.0,3.020986,100.0
2025-01-28 12:00:00,5.8728115489,100.0,17.3957227686,100.0,26.3693788153,100.0,28.979788,100.0,0.99935,100.0
2025-01-28 13:00:00,8.3433585621,100.0,20.6720213072,100.0,33.4206731901,100.0,33.054285,100.0,0.487776,100.0
2025-01-28 14:00:00,10.4952912523,100.0,21.7710603173,100.0,37.8078653507,100.0,24.718977,100.0,2.041472,100.0
2025-01-28 15:00:00,14.7802608494,100.0,25.8505056763,100.0,48.4347442541,100.0,24.951188,100.0,5.509604,100.0
2025-01-28 16:00:00,14.0304020364,100.0,32.0622437759,100.0,53.5006980875,100.0,28.649654,100.0,2.255453,100.0
2025-01-28 17:00:00,16.4426263019,100.0,46.5686819644,100.0,71.6930149537,100.0,30.23528,100.0,2.178752,100.0
2025-01-28 18:00:00,16.8268778693,100.0,55.8048233055,100.0,81.5162926897,100.0,34.184406,100.0,7.531549,100.0
2025-01-28 19:00:00,20.7218656854,100.0,55.3979661953,100.0,87.0609769626,100.0,37.98988,100.0,15.072607,100.0
2025-01-28 20:00:00,12.8170257763,100.0,46.7512229358,100.0,66.3356383219,100.0,42.611973,100.0,19.164545,100.0
2025-01-28 21:00:00,10.878557105,100.0,46.951072313,100.0,63.5735075695,100.0,37.789995,100.0,17.077404,100.0
2025-01-28 22:00:00,13.4871672185,100.0,41.4939854996,100.0,62.1023770094,100.0,35.682321,100.0,17.287891,100.0
2025-01-28 23:00:00,22.4160213294,100.0,46.8645370973,100.0,81.1162176885,100.0,30.871536,100.0,17.685892,100.0
2025-01-29 00:00:00,11.6900358805,100.0,39.12853507,100.0,56.9909098954,100.0,24.930015,100.0,12.901456,100.0
2025-01-29 01:00:00,2.8933192274,100.0,19.1444072872,100.0,23.5653990667,100.0,12.037047,100.0,6.881055,100.0
2025-01-29 02:00:00,4.081408737,100.0,15.6421615571,100.0,21.8785541073,100.0,11.493722,100.0,8.389782,100.0
2025-01-29 03:00:00,0.4608661464,100.0,9.1279998405,100.0,9.8322033121,100.0,7.073754,100.0,4.852711,100.0
2025-01-29 04:00:00,0.6939295833,100.0,8.7139101287,100.0,9.7742345319,100.0,3.407371,100.0,1.631953,100.0
2025-01-29 05:00:00,2.25311172,100.0,11.5296306926,100.0,14.9723854008,100.0,1.242629,100.0,-0.279182,100.0
2025-01-29 06:00:00,3.6958284759,100.0,13.3533207069,100.0,19.000546618,100.0,6.043689,100.0,4.500694,100.0
2025-01-29 07:00:00,24.6483355635,100.0,38.164809439,100.0,75.82746618,100.0,2.140056,100.0,-0.357116,100.0
2025-01-29 08:00:00,58.4219361461,100.0,59.186378473,100.0,148.4550969043,100.0,13.915149,100.0,3.618014,100.0
2025-01-29 09:00:00,112.8043420723,100.0,64.8617687716,100.0,237.226803458,100.0,31.813962,100.0,8.231404,100.0
2025-01-29 10:00:00,101.8281513715,100.0,65.8209941527,100.0,221.4144094484,100.0,41.04891,100.0,12.632904,100.0
2025-01-29 11:00:00,83.1428784798,100.0,63.0987963011,100.0,190.1411146181,100.0,34.827902,100.0,9.811054,100.0
2025-01-29 12:00:00,88.6348156159,100.0,60.8397925259,100.0,196.273790787,100.0,35.622281,100.0,14.001315,100.0
2025-01-29 13:00:00,168.436171929,100.0,72.9666167049,100.0,330.3370874124,100.0,35.648259,100.0,13.21111,100.0
2025-01-29 14:00:00,44.7261848958,100.0,54.4236436055,100.0,122.7652541262,100.0,18.058908,100.0,1.328825,100.0
2025-01-29 15:00:00,79.7840098729,100.0,65.4661351696,100.0,187.3761022554,100.0,34.788686,100.0,5.030149,100.0
2025-01-29 16:00:00,75.912362938,100.0,64.616198502,100.0,180.6102890713,100.0,23.873314,100.0,6.180243,100.0
2025-01-29 17:00:00,84.2575047845,100.0,71.4976853187,100.0,200.2431526294,100.0,23.703426,100.0,5.325628,100.0
2025-01-29 18:00:00,85.0402005198,100.0,66.6109281597,100.0,196.5523545538,100.0,32.361745,100.0,16.65868,100.0
2025-01-29 19:00:00,120.8787105365,100.0,68.9976504006,100.0,253.7003201004,100.0,32.32839,100.0,14.156158,100.0
2025-01-29 20:00:00,101.9292139066,100.0,62.1858299371,100.0,217.9336687865,100.0,37.134982,100.0,21.370033,100.0
2025-01-29 21:00:00,105.8593647109,100.0,60.2823069534,100.0,222.0354162316,100.0,40.237143,100.0,24.941515,100.0
2025-01-29 22:00:00,84.7309217079,100.0,54.5157654397,100.0,183.9846138093,100.0,39.00288,100.0,25.899628,100.0
2025-01-29 23:00:00,30.3955727113,100.0,43.9002165861,100.0,90.3446516889,100.0,29.993942,100.0,20.604515,100.0
2025-01-30 00:00:00,11.5807816153,100.0,37.4781300869,100.0,55.173564395,100.0,21.666835,100.0,15.583969,100.0
2025-01-30 01:00:00,6.0584682954,100.0,33.359409657,100.0,42.6167492124,100.0,21.399767,100.0,16.885798,100.0
2025-01-30 02:00:00,1.8471318353,100.0,23.6751040761,100.0,26.4975215203,100.0,16.778295,100.0,13.127028,100.0
2025-01-30 03:00:00,0.882672743,100.0,16.1853692362,100.0,17.5340931875,100.0,12.45895,100.0,9.356778,100.0
2025-01-30 04:00:00,0.5890673894,100.0,9.8360904028,100.0,10.7361853738,100.0,9.720825,100.0,7.807836,100.0
2025-01-30 05:00:00,0.712356294,100.0,12.3273262149,100.0,13.4158066321,100.0,5.945957,100.0,4.93645,100.0
2025-01-30 06:00:00,0.7757537554,100.0,14.6311762531,100.0,15.8165279913,100.0,1.171029,100.0,-0.004643,100.0
2025-01-30 07:00:00,2.1553887664,100.0,20.9490252333,100.0,24.2424592684,100.0,7.43503,100.0,5.247621,100.0
2025-01-30 08:00:00,6.6743992861,100.0,28.5007617048,100.0,38.699243814,100.0,8.145136,100.0,2.226252,100.0
2025-01-30 09:00:00,9.9366107624,100.0,38.1372543474,100.0,53.3203955923,100.0,15.092041,100.0,2.968002,100.0
2025-01-30 10:00:00,9.2227412665,100.0,39.069479818,100.0,53.1618284732,100.0,19.169853,100.0,4.266416,100.0
2025-01-30 11:00:00,8.5854964761,100.0,35.3323071617,100.0,48.4509457772,100.0,20.08115,100.0,4.693904,100.0
2025-01-30 12:00:00,9.7499252614,100.0,36.9399728497,100.0,51.8378586491,100.0,22.650894,100.0,3.922247,100.0
2025-01-30 13:00:00,5.8894404683,100.0,28.8957117962,100.0,37.8947768317,100.0,31.172129,100.0,6.776568,100.0
2025-01-30 14:00:00,20.3345436388,100.0,46.9824625205,100.0,78.0536452005,100.0,58.54748,100.0,11.24491,100.0
2025-01-30 15:00:00,37.4342782646,100.0,56.863379811,100.0,114.0629569993,100.0,63.988919,100.0,8.44373,100.0
2025-01-30 16:00:00,14.5788157329,100.0,44.0316403337,100.0,66.3080707735,100.0,39.607377,100.0,6.361913,100.0
2025-01-30 17:00:00,10.4935602733,100.0,39.9573582979,100.0,55.9915183955,100.0,14.62671,100.0,7.44454,100.0
2025-01-30 18:00:00,7.4515083813,100.0,37.1091417909,100.0,48.4950465975,100.0,16.003599,100.0,9.436314,100.0
2025-01-30 19:00:00,4.8681688679,100.0,32.8105808463,100.0,40.2491428764,100.0,11.186538,100.0,6.816675,100.0
2025-01-30 20:00:00,3.2848484301,100.0,21.945347339,100.0,26.9645957402,100.0,9.575579,100.0,6.594635,100.0
2025-01-30 21:00:00,2.6349548221,100.0,19.8717270964,100.0,23.8979380646,100.0,7.353887,100.0,5.983482,100.0
2025-01-30 22:00:00,2.5819121824,100.0,19.9198932965,100.0,23.8650551111,100.0,7.384297,100.0,6.124975,100.0
2025-01-30 23:00:00,2.3923728134,100.0,19.2282598563,100.0,22.8838055151,100.0,3.058971,100.0,2.251238,100.0
2025-01-31 00:00:00,1.7598906716,100.0,15.3195167231,100.0,18.0086296693,100.0,5.871978,100.0,5.272424,100.0
2025-01-31 01:00:00,1.5302117355,100.0,8.6674000969,100.0,11.0055636288,100.0,-0.183747,100.0,-1.474615,100.0
2025-01-31 02:00:00,0.5859429715,100.0,5.2761386734,100.0,6.1714595339,100.0,4.246006,100.0,3.257136,100.0
2025-01-31 03:00:00,0.1823090746,100.0,4.2478540742,100.0,4.5264223402,100.0,-2.770176,100.0,-3.655383,100.0
2025-01-31 04:00:00,0.277818189,100.0,4.8164939043,100.0,5.241000097,100.0,-0.036732,100.0,-0.578608,100.0
2025-01-31 05:00:00,0.4981103526,100.0,8.228157878,100.0,8.9892704968,100.0,1.896848,100.0,0.723123,100.0
2025-01-31 06:00:00,0.8319853756,100.0,15.5350717896,100.0,16.8063454436,100.0,3.683517,100.0,1.377403,100.0
2025-01-31 07:00:00,3.6989623536,100.0,13.2907157369,100.0,18.9427302132,100.0,5.010185,100.0,2.256263,100.0
2025-01-31 08:00:00,10.4139236301,100.0,25.0753131221,100.0,40.987788429,100.0,2.563761,100.0,-1.519899,100.0
2025-01-31 09:00:00,14.987123667,100.0,32.6651171666,100.0,55.5654421298,100.0,5.418316,100.0,-1.218311,100.0
2025-01-31 10:00:00,7.0641323108,100.0,19.7756803761,100.0,30.5696745469,100.0,6.749084,100.0,2.300064,100.0
2025-01-31 11:00:00,10.3098822814,100.0,21.4067486571,100.0,37.160248783,100.0,5.229765,100.0,2.312742,100.0
2025-01-31 12:00:00,12.7222854874,100.0,24.6489443552,100.0,44.0885965799,100.0,4.702513,100.0,1.159076,100.0
2025-01-31 13:00:00,8.8207876196,100.0,19.7983253567,100.0,33.2764888395,100.0,3.291356,100.0,-0.856622,100.0
2025-01-31 14:00:00,20.0037749296,100.0,28.422564522,100.0,58.9883326145,100.0,9.388648,100.0,2.500101,100.0
2025-01-31 15:00:00,28.9690844484,100.0,38.8456734242,100.0,83.1104344613,100.0,10.793708,100.0,3.744932,100.0
2025-01-31 16:00:00,28.1909990883,100.0,37.1488860989,100.0,80.2247327057,100.0,3.368247,100.0,-0.274113,100.0
2025-01-31 17:00:00,10.44134789,100.0,26.7659282435,100.0,42.7203078194,100.0,2.897445,100.0,-1.80605,100.0
2025-01-31 18:00:00,4.0130075263,100.0,21.4726680963,100.0,27.6045435964,100.0,6.957073,100.0,4.133755,100.0
2025-01-31 19:00:00,5.477333622,100.0,19.7635849147,100.0,28.1329506891,100.0,10.130482,100.0,7.312151,100.0
2025-01-31 20:00:00,2.5812352173,100.0,16.3110993282,100.0,20.2552267401,100.0,5.366231,100.0,3.758716,100.0
2025-01-31 21:00:00,2.4542716955,100.0,16.0867550427,100.0,19.8368821934,100.0,8.479159,100.0,6.453278,100.0
2025-01-31 22:00:00,1.6592890754,100.0,14.3216985325,100.0,16.8570922397,100.0,6.7154,100.0,4.958611,100.0
2025-01-31 23:00:00,1.6758365845,100.0,12.4853590642,100.0,15.0460373653,100.0,3.667078,100.0,3.112653,100.0
2025-02-01 00:00:00,2.3048689594,100.0,10.060691908,100.0,13.5825316779,100.0,3.058047,100.0,1.755275,100.0
2025-02-01 01:00:00,1.7982443838,100.0,10.6240935558,100.0,13.3718109741,100.0,4.465622,100.0,3.355954,100.0
2025-02-01 02:00:00,3.9204998366,100.0,12.1227120114,100.0,18.1132357618,100.0,2.764137,100.0,2.07786,100.0
2025-02-01 03:00:00,1.5506890363,100.0,9.0523775021,100.0,11.4218303495,100.0,5.696587,100.0,4.449591,100.0
2025-02-01 04:00:00,0.7416869811,100.0,7.3790422273,100.0,8.5123399345,100.0,4.776982,100.0,3.892729,100.0
2025-02-01 05:00:00,0.3221172416,100.0,7.1211923752,100.0,7.6133875204,100.0,4.784602,100.0,4.007251,100.0
2025-02-01 06:00:00,0.3529883888,100.0,12.300671181,100.0,12.840037439,100.0,1.951452,100.0,0.756576,100.0
2025-02-01 07:00:00,0.7217665884,100.0,12.764865977,100.0,13.8677253241,100.0,6.73507,100.0,6.074029,100.0
2025-02-01 08:00:00,1.7284219704,100.0,11.9827098511,100.0,14.6237386218,100.0,4.238619,100.0,2.864314,100.0
2025-02-01 09:00:00,2.8180210444,100.0,16.1027441117,100.0,20.4086802675,100.0,1.101287,100.0,0.016289,100.0
2025-02-01 10:00:00,4.5304729423,100.0,14.7754934232,100.0,21.698056079,100.0,6.111084,100.0,5.024937,100.0
2025-02-01 11:00:00,6.016347702,100.0,22.3456016873,100.0,31.5385809759,100.0,5.238113,100.0,3.434221,100.0
2025-02-01 12:00:00,7.3079639409,100.0,19.4083633171,100.0,30.5749322188,100.0,7.551298,100.0,5.087144,100.0
2025-02-01 13:00:00,9.8230895058,100.0,22.6766263262,100.0,37.686307091,100.0,6.716497,100.0,2.66701,100.0
2025-02-01 14:00:00,10.6992170488,100.0,29.1401871872,100.0,45.4885908377,100.0,5.296898,100.0,1.442559,100.0
2025-02-01 15:00:00,30.0320679175,100.0,47.3840061226,100.0,93.2730059005,100.0,10.351181,100.0,6.805639,100.0
2025-02-01 16:00:00,63.0934705685,100.0,66.6339755761,100.0,163.0407986048,100.0,11.094877,100.0,7.048765,100.0
2025-02-01 17:00:00,45.5723037221,100.0,61.4450975377,100.0,131.0795776251,100.0,11.615142,100.0,8.060563,100.0
2025-02-01 18:00:00,34.8037424448,100.0,58.2267232085,100.0,111.406841664,100.0,16.225013,100.0,14.049781,100.0
2025-02-01 19:00:00,17.9628945873,100.0,53.2036907658,100.0,80.6509936952,100.0,14.825498,100.0,13.08859,100.0
2025-02-01 20:00:00,7.2875735894,100.0,39.1422820503,100.0,50.2776944949,100.0,15.537588,100.0,14.915645,100.0
2025-02-01 21:00:00,2.78571019,100.0,29.1361122322,100.0,33.3926774025,100.0,16.976673,100.0,16.087254,100.0
2025-02-01 22:00:00,2.9346999733,100.0,24.2788937939,100.0,28.763115353,100.0,14.777933,100.0,13.799532,100.0
2025-02-01 23:00:00,2.80039354,100.0,19.2774351282,100.0,23.5564364574,100.0,16.058451,100.0,15.549485,100.0
2025-02-02 00:00:00,3.7343747206,100.0,20.7959157327,100.0,26.5020403059,100.0,9.685563,100.0,9.940338,100.0
2025-02-02 01:00:00,1.5484583124,100.0,14.3470876039,100.0,16.7131319052,100.0,11.902643,100.0,11.680779,100.0
2025-02-02 02:00:00,4.426001193,100.0,19.795327859,100.0,26.5582576819,100.0,2.608421,100.0,3.145368,100.0
2025-02-02 03:00:00,3.802038396,100.0,16.5303353175,100.0,22.3398499866,100.0,6.434002,100.0,5.398874,100.0
2025-02-02 04:00:00,4.0423256701,100.0,17.7651466085,100.0,23.9418202325,100.0,6.72116,100.0,5.188769,100.0
2025-02-02 05:00:00,0.6784928189,100.0,12.328190271,100.0,13.3649272982,100.0,4.793656,100.0,4.414569,100.0
2025-02-02 06:00:00,0.3064047974,100.0,8.4026546323,100.0,8.8708411627,100.0,4.799143,100.0,3.411352,100.0
2025-02-02 07:00:00,0.7540682513,100.0,8.4079715025,100.0,9.5601877904,100.0,1.176261,100.0,1.449234,100.0
2025-02-02 08:00:00,3.7542692325,100.0,22.5059853925,100.0,28.2425087798,100.0,4.006665,100.0,2.634076,100.0
2025-02-02 09:00:00,1.4988782525,100.0,20.6390842048,100.0,22.9293701746,100.0,3.614869,100.0,3.223183,100.0
2025-02-02 10:00:00,2.327800444,100.0,20.7972931697,100.0,24.3541722482,100.0,2.172601,100.0,2.519254,100.0
2025-02-02 11:00:00,12.0974110616,100.0,28.4696042373,100.0,46.9544483395,100.0,6.865692,100.0,5.842264,100.0
2025-02-02 12:00:00,15.470815534,100.0,35.1615110328,100.0,58.8009171688,100.0,10.49743,100.0,9.782497,100.0
2025-02-02 13:00:00,27.2112172718,100.0,44.0416916031,100.0,85.6204315943,100.0,13.374495,100.0,11.74561,100.0
2025-02-02 14:00:00,17.371618809,100.0,43.3839506696,100.0,69.9277842097,100.0,8.322585,100.0,6.297833,100.0
2025-02-02 15:00:00,12.9704579661,100.0,28.1060081409,100.0,47.9248679131,100.0,3.066542,100.0,1.732346,100.0
2025-02-02 16:00:00,81.9414984998,100.0,78.6135568868,100.0,203.8201665944,100.0,8.508438,100.0,3.806961,100.0
2025-02-02 17:00:00,75.7364283979,100.0,79.0537241813,100.0,194.7789867732,100.0,15.597451,100.0,11.250466,100.0
2025-02-02 18:00:00,43.8083448904,100.0,62.9187888687,100.0,129.8579398612,100.0,23.075465,100.0,18.562588,100.0
2025-02-02 19:00:00,24.9910523899,100.0,42.353415335,100.0,80.5397433867,100.0,9.399543,100.0,6.361068,100.0
2025-02-02 20:00:00,5.878318814,100.0,16.3128607821,100.0,25.2949319299,100.0,0.935852,100.0,-0.654083,100.0
2025-02-02 21:00:00,2.2371805709,100.0,9.742330157,100.0,13.1607420693,100.0,0.640167,100.0,-0.193223,100.0
2025-02-02 22:00:00,4.5107765721,100.0,14.7423530718,100.0,21.6348196741,100.0,4.107902,100.0,3.025251,100.0
2025-02-02 23:00:00,2.7973172701,100.0,8.2103323238,100.0,12.4846331126,100.0,2.055291,100.0,1.177584,100.0
2025-02-03 00:00:00,2.287470196,100.0,7.8366700346,100.0,11.3319244941,100.0,3.317443,100.0,2.538202,100.0
2025-02-03 01:00:00,2.9952622603,100.0,8.3547081955,100.0,12.9314689291,100.0,1.857768,100.0,1.7625,100.0
2025-02-03 02:00:00,3.7572231623,100.0,16.0277911112,100.0,21.7688281031,100.0,2.377712,100.0,0.706874,100.0
2025-02-03 03:00:00,0.4168531104,100.0,6.2482359962,100.0,6.8851875489,100.0,2.119532,100.0,1.16798,100.0
2025-02-03 04:00:00,1.1882493509,100.0,8.8320999712,100.0,10.6477449794,100.0,1.525664,100.0,0.891971,100.0
